"87857215.83931339", "played before: 0"
"87857215.83931339", "relative performance: 50"
"87857215.83931339", "child performance: 50"
"87857215.83931339", "adult performance: 50"
"87857215.83931339", "AQ10_1: null"
"87857215.83931339", "AQ10_2: null"
"87857215.83931339", "AQ10_3: null"
"87857215.83931339", "AQ10_4: null"
"87857215.83931339", "AQ10_5: null"
"87857215.83931339", "AQ10_6: null"
"87857215.83931339", "AQ10_7: null"
"87857215.83931339", "AQ10_8: null"
"87857215.83931339", "AQ10_9: null"
"87857215.83931339", "AQ10_10: null"
"87857215.83931339", "RAADS14_1: null"
"87857215.83931339", "RAADS14_2: null"
"87857215.83931339", "RAADS14_3: null"
"87857215.83931339", "RAADS14_4: null"
"87857215.83931339", "RAADS14_5: null"
"87857215.83931339", "RAADS14_6: null"
"87857215.83931339", "RAADS14_7: null"
"87857215.83931339", "RAADS14_8: null"
"87857215.83931339", "RAADS14_9: null"
"87857215.83931339", "RAADS14_10: null"
"87857215.83931339", "RAADS14_11: null"
"87857215.83931339", "RAADS14_12: null"
"87857215.83931339", "RAADS14_13: null"
"87857215.83931339", "RAADS14_14: null"
"87857215.83931339", "age: "
"87857215.83931339", "gender: "
"87857215.83931339", "city, country: "
"87857215.83931339", "zip code: "
"87857215.83931339", "education: "
"87857215.83931339", "occupation: "
"87857215.83931339", "first language: "
"87857215.83931339", "other languages: "
"87857215.83931339", "diagnosis: "
"87857215.83931339", "siblings: "
"87857215.83931339", "daycare: "
"87857215.83931339", "comments: "
