"181038073.0699417", "played before: 0"
"181038073.0699417", "relative performance: 50"
"181038073.0699417", "child performance: 50"
"181038073.0699417", "adult performance: 50"
"181038073.0699417", "AQ10_1: null"
"181038073.0699417", "AQ10_2: null"
"181038073.0699417", "AQ10_3: null"
"181038073.0699417", "AQ10_4: null"
"181038073.0699417", "AQ10_5: null"
"181038073.0699417", "AQ10_6: null"
"181038073.0699417", "AQ10_7: null"
"181038073.0699417", "AQ10_8: null"
"181038073.0699417", "AQ10_9: null"
"181038073.0699417", "AQ10_10: null"
"181038073.0699417", "RAADS14_1: null"
"181038073.0699417", "RAADS14_2: null"
"181038073.0699417", "RAADS14_3: null"
"181038073.0699417", "RAADS14_4: null"
"181038073.0699417", "RAADS14_5: null"
"181038073.0699417", "RAADS14_6: null"
"181038073.0699417", "RAADS14_7: null"
"181038073.0699417", "RAADS14_8: null"
"181038073.0699417", "RAADS14_9: null"
"181038073.0699417", "RAADS14_10: null"
"181038073.0699417", "RAADS14_11: null"
"181038073.0699417", "RAADS14_12: null"
"181038073.0699417", "RAADS14_13: null"
"181038073.0699417", "RAADS14_14: null"
"181038073.0699417", "age: "
"181038073.0699417", "gender: "
"181038073.0699417", "city, country: "
"181038073.0699417", "zip code: "
"181038073.0699417", "education: "
"181038073.0699417", "occupation: "
"181038073.0699417", "first language: "
"181038073.0699417", "other languages: "
"181038073.0699417", "diagnosis: "
"181038073.0699417", "siblings: "
"181038073.0699417", "daycare: "
"181038073.0699417", "comments: "
